id,date,time,field,away_team_id,home_team_id,week,division,status,away_score,home_score
g-0700,2027-07-19,18:00,504 De Clark St Beaver Dam. WI 53916,columbus-red-simerson,bdybs-gold-cederna,8,U10,scheduled,,
g-0701,2027-07-19,19:30,504 De Clark St Beaver Dam. WI 53916,columbus-red-simerson,bdybs-gold-cederna,8,U10,scheduled,,
g-0702,2027-07-19,18:00,"Racetrack Park, 900 Stoughton Rd, Edgerton, WI 53534",wisconsin-outlawz-travis,edgerton-bilhorn,8,U10 USA,scheduled,,
g-0703,2027-07-19,19:30,"Racetrack Park, 900 Stoughton Rd, Edgerton, WI 53534",wisconsin-outlawz-travis,edgerton-bilhorn,8,U10 USA,scheduled,,
g-0704,2027-07-19,18:00,"Lakeview Park 817 North Street Beaver Dam, WI 53916",waunakee-riek,bd-tornados-panetti-2,8,U10 USA,scheduled,,
g-0705,2027-07-19,19:30,"Lakeview Park 817 North Street Beaver Dam, WI 53916",waunakee-riek,bd-tornados-panetti-2,8,U10 USA,scheduled,,
g-0706,2027-07-20,17:45,"Ihde Field 810 Morgan St. Clyman, WI 53016",marshall-peterson,clyman-niemuth,8,U12,scheduled,,
g-0707,2027-07-20,19:15,"Ihde Field 810 Morgan St. Clyman, WI 53016",marshall-peterson,clyman-niemuth,8,U12,scheduled,,
g-0708,2027-07-20,17:45,"Field of Dreams 710 Lone Pine Way, Verona, WI 53593",waunakee-purple-endres,verona-wildcats-beringer,8,U12,scheduled,,
g-0709,2027-07-20,19:15,"Field of Dreams 710 Lone Pine Way, Verona, WI 53593",waunakee-purple-endres,verona-wildcats-beringer,8,U12,scheduled,,
g-0710,2027-07-20,17:45,"South Goodrich Park 700 E High Street Milton, WI 53563",bdybs-gold-devitt,milton-wildcats-popp,8,U12,scheduled,,
g-0711,2027-07-20,19:15,"South Goodrich Park 700 E High Street Milton, WI 53563",bdybs-gold-devitt,milton-wildcats-popp,8,U12,scheduled,,
g-0712,2027-07-20,17:45,"100 S Wuthering Hills Dr Janesville, WI 53546",columbus-firebirds-11u-wiemer,janesville-cyclones-klemencic,8,U12,scheduled,,
g-0713,2027-07-20,19:15,"100 S Wuthering Hills Dr Janesville, WI 53546",columbus-firebirds-11u-wiemer,janesville-cyclones-klemencic,8,U12,scheduled,,
g-0714,2027-07-20,17:45,"Racetrack Park, 900 Stoughton Rd, Edgerton, WI 53534",sp-savage-hansbro,edgerton-black-ames,8,U12,scheduled,,
g-0715,2027-07-20,19:15,"Racetrack Park, 900 Stoughton Rd, Edgerton, WI 53534",sp-savage-hansbro,edgerton-black-ames,8,U12,scheduled,,
g-0716,2027-07-20,17:45,"East Madison Little League; 1010 North St, Madison, WI 53704",verona-wildcats-borelli,east-madison-muir,8,U12,scheduled,,
g-0717,2027-07-20,19:15,"East Madison Little League; 1010 North St, Madison, WI 53704",verona-wildcats-borelli,east-madison-muir,8,U12,scheduled,,
g-0718,2027-07-20,17:45,"Doubledays 4586 Baxter Rd, Cottage Grove, WI 53527",cottage-grove-mordini,siren-softball-ashwill,8,U12,scheduled,,
g-0719,2027-07-20,19:15,"Doubledays 4586 Baxter Rd, Cottage Grove, WI 53527",cottage-grove-mordini,siren-softball-ashwill,8,U12,scheduled,,
g-0720,2027-07-20,17:45,"Rotary Park 191 Sandy Beach Rd, Lake Mills, WI 53551",fort-jbs-telfer,lm-rec-blm-boettcher-2,8,U12,scheduled,,
g-0721,2027-07-20,19:15,"Rotary Park 191 Sandy Beach Rd, Lake Mills, WI 53551",fort-jbs-telfer,lm-rec-blm-boettcher-2,8,U12,scheduled,,
g-0722,2027-07-20,17:45,"Riverfront Park 588-729 Wisconsin Drive, Jefferson",watertown-thunder-blue-johnson,jefferson-gold-smith,8,U12,scheduled,,
g-0723,2027-07-20,19:15,"Riverfront Park 588-729 Wisconsin Drive, Jefferson",watertown-thunder-blue-johnson,jefferson-gold-smith,8,U12,scheduled,,
g-0724,2027-07-20,17:45,Fort Atkinson High School 925 Lexington Blvd,lakeside-dremler,fort-jbs-grady,8,U12,scheduled,,
g-0725,2027-07-20,19:15,Fort Atkinson High School 925 Lexington Blvd,lakeside-dremler,fort-jbs-grady,8,U12,scheduled,,
g-0726,2027-07-20,17:45,"Meister Park 337 Middleton St, Columbus, WI 53925",milton-wildcats-palan,columbus-firebirds-rentmeester,8,U12,scheduled,,
g-0727,2027-07-20,19:15,"Meister Park 337 Middleton St, Columbus, WI 53925",milton-wildcats-palan,columbus-firebirds-rentmeester,8,U12,scheduled,,
g-0728,2027-07-20,17:45,"Racetrack Park, 900 Stoughton Rd, Edgerton, WI 53534",deerfield-brobston,edgerton-red-knoeck,8,U12,scheduled,,
g-0729,2027-07-20,19:15,"Racetrack Park, 900 Stoughton Rd, Edgerton, WI 53534",deerfield-brobston,edgerton-red-knoeck,8,U12,scheduled,,
g-0730,2027-07-20,17:45,"Johnson Creek High School 455 Aztalan St. Johnson Creek, WI 53039",farmington-flames,johnson-creek-bluejays-toebe,8,U12,scheduled,,
g-0731,2027-07-20,19:15,"Johnson Creek High School 455 Aztalan St. Johnson Creek, WI 53039",farmington-flames,johnson-creek-bluejays-toebe,8,U12,scheduled,,
g-0732,2027-07-20,17:45,"Field of Dreams 710 Lone Pine Way, Verona, WI 53593",oregon-orange-madden,verona-hand,8,U12,scheduled,,
g-0733,2027-07-20,19:15,"Field of Dreams 710 Lone Pine Way, Verona, WI 53593",oregon-orange-madden,verona-hand,8,U12,scheduled,,
g-0734,2027-07-20,17:45,"Waterloo Fireman's Park 500 Park Avenue Waterloo, WI 53594",jefferson-maroon-havill,waterloo-skalitzky,8,U12,scheduled,,
g-0735,2027-07-20,19:15,"Waterloo Fireman's Park 500 Park Avenue Waterloo, WI 53594",jefferson-maroon-havill,waterloo-skalitzky,8,U12,scheduled,,
g-0736,2027-07-20,17:45,"Cambridge High School, 403 Blue Jay Way",lm-rec-blm-tellefson,cambridge-rehr,8,U12,scheduled,,
g-0737,2027-07-20,19:15,"Cambridge High School, 403 Blue Jay Way",lm-rec-blm-tellefson,cambridge-rehr,8,U12,scheduled,,
g-0738,2027-07-21,18:00,"Doubledays 4586 Baxter Rd Cottage Grove, WI 53527",cambridge-becker,wisconsin-outlawz-damon,8,U8 Live,scheduled,,
g-0739,2027-07-21,18:00,"Stueber Field 810 Morgan St - Clyman, WI 53016",jc-yellow-jackets-tonies,clyman-mcfarland,8,U8 Live,scheduled,,
g-0740,2027-07-21,18:00,"Waubesa Intermediate School Softball Complex 5605 Red Oak Trail McFarland, WI 53558",marshall-lannoy,mcfarland-spartans-blue-mccullick,8,U8 Live,scheduled,,
g-0741,2027-07-21,18:00,"Rotary Park 191 Sandy Beach Rd, Lake Mills, WI 53551",columbus-red-farrington,lm-rec-blm-zimmermann,8,U8 Live,scheduled,,
g-0742,2027-07-21,18:00,"Rotary Park 191 Sandy Beach Rd. Lake Mills, WI 53551",columbus-white-breitsprecker,lm-rec-blm-schultz,8,U8 Live,scheduled,,
g-0743,2027-07-21,18:00,"Waubesa Intermediate School Softball Complex 5605 Red Oak Trail McFarland, WI 53558",stoughton-schroerluke,mcfarland-spartans-white-schuchardt,8,U8 Live,scheduled,,
g-0744,2027-07-21,18:00,"Waterloo Fireman's Park 500 Park Avenue Waterloo, WI 53594",columbus-firebirds-volesky,waterloo-hennessy,8,U8 Live,scheduled,,
g-0745,2027-07-21,18:00,504 De Clark St Beaver Dam. WI 53916,johnson-creek-yellow-jackets-fredrick,bdybs-rookies-gold-caves,8,U8 Live,scheduled,,
g-0746,2027-07-21,17:30,"Northlawn Park 900 N Parkview St. Cottage Grove, WI 53527",lake-mills-rec-hoffman-colvin-johnson,cottage-grove-ress,8,U8 Mach,scheduled,,
g-0747,2027-07-21,17:30,"Deerfield Fireman's Park Softball Field 5, Park Dr, Deerfield, WI 53531",marshall-munson,deerfield-schroedl,8,U8 Mach,scheduled,,
g-0748,2027-07-21,17:30,Riverfront Park 589-729 S Wisconsin Dr Jefferson 53549,bdybs-gold-monheim,jefferson-bente,8,U8 Mach,scheduled,,
g-0749,2027-07-21,17:30,"Waterloo Fireman's Park 500 Park Avenue Waterloo, WI 53594",clyman-schuett,waterloo-tbd,8,U8 Mach,scheduled,,
g-0750,2027-07-21,17:30,"504 De Clark St Beaver Dam, WI 53916",johnson-creek-bluejays-tbd,bdybs-green-kahler,8,U8 Mach,scheduled,,
g-0751,2027-07-21,17:30,"Racetrack Park Racetrack Road Stoughton, WI 53589",cambridge-klemp,stoughton-thompson,8,U8 Mach,scheduled,,
g-0752,2027-07-21,19:00,"Independence Park 808 S Wilson Ave, Hartford, WI 53027",jefferson-smith,hartford-velocity-lecher,8,uHigh,scheduled,,
g-0753,2027-07-21,19:00,"Field of Dreams 710 Lone Pine Way, Verona, WI 53593",fort-jbs-fehrman,verona-wildcats-graber,8,uHigh,scheduled,,
g-0754,2027-07-21,19:00,"Meister Park 337 Middleton St, Columbus, WI 53925",waterloo-schaumann,columbus-rake,8,uHigh,scheduled,,
g-0755,2027-07-21,19:00,Lake Country Lutheran High School 401 campus dr hartland wi 53029,watertown-thunder-hisel-2,lake-country-thunder-white-merritt,8,uHigh,scheduled,,
g-0756,2027-07-22,17:45,Lakeview Park North St. Beaver Dam,janesville-cougars-forrest,bd-tornados-meyers,8,U14,scheduled,,
g-0757,2027-07-22,19:15,Lakeview Park North St. Beaver Dam,janesville-cougars-forrest,bd-tornados-meyers,8,U14,scheduled,,
g-0758,2027-07-22,17:45,"Oregon Jaycee Park 275 N Perry Pkwy Oregon, WI 53575",siren-softball-roe,oregon-black-hubert,8,U14,scheduled,,
g-0759,2027-07-22,19:15,"Oregon Jaycee Park 275 N Perry Pkwy Oregon, WI 53575",siren-softball-roe,oregon-black-hubert,8,U14,scheduled,,
g-0760,2027-07-22,17:45,"Converse Park 408 Best Built Pkwy. Marshall, WI",fort-jbs-unate,marshall-fisher,8,U14,scheduled,,
g-0761,2027-07-22,19:15,"Converse Park 408 Best Built Pkwy. Marshall, WI",fort-jbs-unate,marshall-fisher,8,U14,scheduled,,
g-0762,2027-07-22,17:45,"East Madison Little League 1010 North St, Madison, WI 53704",windsor-heat-inferno-prusakiewicz,east-madison-mueller,8,U14,scheduled,,
g-0763,2027-07-22,19:15,"East Madison Little League 1010 North St, Madison, WI 53704",windsor-heat-inferno-prusakiewicz,east-madison-mueller,8,U14,scheduled,,
g-0764,2027-07-22,17:45,"Field of Dreams 710 Lone Pine Way, Verona, WI 53593",edgerton-ducher,verona-wildcats-brooks,8,U14,scheduled,,
g-0765,2027-07-22,19:15,"Field of Dreams 710 Lone Pine Way, Verona, WI 53593",edgerton-ducher,verona-wildcats-brooks,8,U14,scheduled,,
g-0766,2027-07-22,17:45,"Deerfield High School Softball Field 300 Simonson Blvd, Deerfield, WI 53531",jefferson-lipshetz,deerfield-fankhauser,8,U14,scheduled,,
g-0767,2027-07-22,19:15,"Deerfield High School Softball Field 300 Simonson Blvd, Deerfield, WI 53531",jefferson-lipshetz,deerfield-fankhauser,8,U14,scheduled,,
g-0768,2027-07-22,17:45,"300 Simonson Blvd, Deerfield, WI 53531",watertown-thunder-hisel,deerfield-halverson,8,U14,scheduled,,
g-0769,2027-07-22,19:15,"300 Simonson Blvd, Deerfield, WI 53531",watertown-thunder-hisel,deerfield-halverson,8,U14,scheduled,,
g-0770,2027-07-22,17:45,"Meister Park 337 Middleton St, Columbus, WI 53925",janesville-cyclones-forest,columbus-firebirds-berget,8,U14,scheduled,,
g-0771,2027-07-22,19:15,"Meister Park 337 Middleton St, Columbus, WI 53925",janesville-cyclones-forest,columbus-firebirds-berget,8,U14,scheduled,,
g-0772,2027-07-22,17:45,"Farmington W3027 CTY B, Watertown",bdybs-juniors-gold-pogorelec,farmington-flames-gates,8,U14,scheduled,,
g-0773,2027-07-22,19:15,"Farmington W3027 CTY B, Watertown",bdybs-juniors-gold-pogorelec,farmington-flames-gates,8,U14,scheduled,,
g-0774,2027-07-26,18:00,"Meister Park 337 Middleton St, Columbus, WI 53925",clyman-quest,columbus-firebirds-guerrero,9,U10,scheduled,,
g-0775,2027-07-26,19:30,"Meister Park 337 Middleton St, Columbus, WI 53925",clyman-quest,columbus-firebirds-guerrero,9,U10,scheduled,,
g-0776,2027-07-26,18:00,"Oregon Jaycee Park, Field #2 275 N Perry Pkwy, Oregon, WI 53575",cambridge-white-johnson,oregon-black-sweeny,9,U10,scheduled,,
g-0777,2027-07-26,19:30,"Oregon Jaycee Park, Field #2 275 N Perry Pkwy, Oregon, WI 53575",cambridge-white-johnson,oregon-black-sweeny,9,U10,scheduled,,
g-0778,2027-07-26,18:00,"East Madison Little League 1010 North St, Madison, WI 53704",marshall-sellnow-nate-kleinschmidt,east-madison-kratz,9,U10,scheduled,,
g-0779,2027-07-26,19:30,"East Madison Little League 1010 North St, Madison, WI 53704",marshall-sellnow-nate-kleinschmidt,east-madison-kratz,9,U10,scheduled,,
g-0780,2027-07-26,18:00,"DeForest Athletic Complex - Kwik Trip Field 6751 River Rd, DeForest, WI 53532",cg-white-nelson,windsor-heat-ignite-grundahl,9,U10,scheduled,,
g-0781,2027-07-26,19:30,"DeForest Athletic Complex - Kwik Trip Field 6751 River Rd, DeForest, WI 53532",cg-white-nelson,windsor-heat-ignite-grundahl,9,U10,scheduled,,
g-0782,2027-07-26,18:00,"Rotary Park 191 Sandy Beach Rd, Lake Mills, WI 53551",jefferson-pratt,lm-rec-blm-boettcher,9,U10,scheduled,,
g-0783,2027-07-26,19:30,"Rotary Park 191 Sandy Beach Rd, Lake Mills, WI 53551",jefferson-pratt,lm-rec-blm-boettcher,9,U10,scheduled,,
g-0784,2027-07-26,18:00,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",waunakee-2-hoffmann,waunakee-purple-hoffman,9,U10,scheduled,,
g-0785,2027-07-26,19:30,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",waunakee-2-hoffmann,waunakee-purple-hoffman,9,U10,scheduled,,
g-0786,2027-07-26,18:00,Jefferson River Front Park,johnson-creek-bluejays-goulet,jefferson-messman,9,U10,scheduled,,
g-0787,2027-07-26,19:30,Jefferson River Front Park,johnson-creek-bluejays-goulet,jefferson-messman,9,U10,scheduled,,
g-0788,2027-07-26,18:00,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",waunakee-3-o-connell,waunakee-1-sheahan,9,U10,scheduled,,
g-0789,2027-07-26,19:30,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",waunakee-3-o-connell,waunakee-1-sheahan,9,U10,scheduled,,
g-0790,2027-07-26,18:00,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",wauankee-4-koga,waunakee-white-schneider,9,U10,scheduled,,
g-0791,2027-07-26,19:30,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",wauankee-4-koga,waunakee-white-schneider,9,U10,scheduled,,
g-0792,2027-07-26,18:00,"Northlawn Park 900 N Parkview St. Cottage Grove, WI 53527",marshall-altenberger,cg-navy-waltz,9,U10,scheduled,,
g-0793,2027-07-26,19:30,"Northlawn Park 900 N Parkview St. Cottage Grove, WI 53527",marshall-altenberger,cg-navy-waltz,9,U10,scheduled,,
g-0794,2027-07-26,18:00,"Meister Park 337 Middleton St, Columbus, WI 53925",bd-tornados-gold-schaalma,columbus-red-simerson,9,U10,scheduled,,
g-0795,2027-07-26,19:30,"Meister Park 337 Middleton St, Columbus, WI 53925",bd-tornados-gold-schaalma,columbus-red-simerson,9,U10,scheduled,,
g-0796,2027-07-26,18:00,"Brandt-Quirk Park, 800 Carriage Hill Dr, Watertown, WI 53098",lm-rec-blm-white,watertown-thunder-kleine,9,U10,scheduled,,
g-0797,2027-07-26,19:30,"Brandt-Quirk Park, 800 Carriage Hill Dr, Watertown, WI 53098",lm-rec-blm-white,watertown-thunder-kleine,9,U10,scheduled,,
g-0798,2027-07-26,18:00,"Waterloo Fireman's Park 500 Park Avenue Waterloo, WI 53594",bdybs-gold-cederna,waterloo-zimmermann,9,U10,scheduled,,
g-0799,2027-07-26,19:30,"Waterloo Fireman's Park 500 Park Avenue Waterloo, WI 53594",bdybs-gold-cederna,waterloo-zimmermann,9,U10,scheduled,,
g-0800,2027-07-26,18:00,"South Goodrich Park 700 E High Street Milton, WI 53563",deerfield-judkins,milton-wildcats-lanser,9,U10,scheduled,,
g-0801,2027-07-26,19:30,"South Goodrich Park 700 E High Street Milton, WI 53563",deerfield-judkins,milton-wildcats-lanser,9,U10,scheduled,,
g-0802,2027-07-26,18:00,"Cambridge High School, 403 Blue Jay Way",oregon-orange-hegg,cambridge-blue-becker,9,U10,scheduled,,
g-0803,2027-07-26,19:30,"Cambridge High School, 403 Blue Jay Way",oregon-orange-hegg,cambridge-blue-becker,9,U10,scheduled,,
g-0804,2027-07-26,18:00,Cambridge High School or Deefield Community Parks,bd-tornados-panetti-2,wisconsin-outlawz-travis,9,U10 USA,scheduled,,
g-0805,2027-07-26,19:30,Cambridge High School or Deefield Community Parks,bd-tornados-panetti-2,wisconsin-outlawz-travis,9,U10 USA,scheduled,,
g-0806,2027-07-26,18:00,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",rock-river-stix-pryne,waunakee-riek,9,U10 USA,scheduled,,
g-0807,2027-07-26,19:30,"Waunakee High School Softball Fields 1001 South Street Waunakee, WI 53597",rock-river-stix-pryne,waunakee-riek,9,U10 USA,scheduled,,
